date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
14:45:01	3874/3874	U-----	200	untouched ('')	image/png	etag:%22576abe84-f22%22	https://get.fabric.io/assets/kits/dragon-484b7f2aad27597771d3d0a672748823.png	C:/My%20Web%20Sites/Fabric/get.fabric.io/assets/kits/dragon-484b7f2aad27597771d3d0a672748823.png	(from https://get.fabric.io/kits)
14:45:20	166170/166170	U-----	200	untouched ('')	image/png	etag:%22576abe83-2891a%22	https://get.fabric.io/assets/jobs/box_on-da5cb9b0d516f2825eaff7d875b55a26.png	C:/My%20Web%20Sites/Fabric/get.fabric.io/assets/jobs/box_on-da5cb9b0d516f2825eaff7d875b55a26.png	(from https://get.fabric.io/jobs)
14:45:25	62782/62782	U-----	200	untouched ('')	image/png	etag:%22576abe84-f53e%22	https://get.fabric.io/assets/jobs/box_off-868c0b0177d9fb24bfdaa913ab111510.png	C:/My%20Web%20Sites/Fabric/get.fabric.io/assets/jobs/box_off-868c0b0177d9fb24bfdaa913ab111510.png	(from https://get.fabric.io/jobs)
14:45:26	4420/4420	U-----	200	untouched ('')	image/png	etag:%22576abe83-1144%22	https://get.fabric.io/assets/kits/branch-85c8d5c94f950e332fcf400a98c65c05.png	C:/My%20Web%20Sites/Fabric/get.fabric.io/assets/kits/branch-85c8d5c94f950e332fcf400a98c65c05.png	(from https://get.fabric.io/kits)
14:45:28	1604/1604	U-----	200	untouched ('')	image/png	etag:%22576abe83-644%22	https://get.fabric.io/assets/jobs/perk_1-43a584eac4b6476c1b4115b000ffa315.png	C:/My%20Web%20Sites/Fabric/get.fabric.io/assets/jobs/perk_1-43a584eac4b6476c1b4115b000ffa315.png	(from https://get.fabric.io/jobs)
14:45:29	45498/45498	U-----	200	untouched ('')	image/jpeg	etag:%22576abe83-b1ba%22	https://get.fabric.io/assets/jobs/map2-cb8252d11bad5a8007fa8e369f62fd90.jpg	C:/My%20Web%20Sites/Fabric/get.fabric.io/assets/jobs/map2-cb8252d11bad5a8007fa8e369f62fd90.jpg	(from https://get.fabric.io/jobs)
14:45:53	2745/2745	U-----	200	untouched ('')	image/png	etag:%22576abe83-ab9%22	https://get.fabric.io/assets/jobs/perk_3-94fdf66dece736533184c84266e145e2.png	C:/My%20Web%20Sites/Fabric/get.fabric.io/assets/jobs/perk_3-94fdf66dece736533184c84266e145e2.png	(from https://get.fabric.io/jobs)
14:45:54	2888/2888	U-----	200	untouched ('')	image/png	etag:%22576abe84-b48%22	https://get.fabric.io/assets/jobs/perk_2-0293a26909f993fc56e681089587ce97.png	C:/My%20Web%20Sites/Fabric/get.fabric.io/assets/jobs/perk_2-0293a26909f993fc56e681089587ce97.png	(from https://get.fabric.io/jobs)
14:45:55	51657/51657	U-----	200	untouched ('')	image/jpeg	etag:%22576abe84-c9c9%22	https://get.fabric.io/assets/jobs/map1-c967d2449a2b30cd1a778a835d234d6b.jpg	C:/My%20Web%20Sites/Fabric/get.fabric.io/assets/jobs/map1-c967d2449a2b30cd1a778a835d234d6b.jpg	(from https://get.fabric.io/jobs)
14:45:55	48375/48375	U-----	200	untouched ('')	image/jpeg	etag:%22576abe83-bcf7%22	https://get.fabric.io/assets/jobs/slide_3-1ef2a7f6731fb3a1d2530f6f230055fd.jpg	C:/My%20Web%20Sites/Fabric/get.fabric.io/assets/jobs/slide_3-1ef2a7f6731fb3a1d2530f6f230055fd.jpg	(from https://get.fabric.io/jobs)
